Age,Gender,Education Level,Marital Status,Income,Credit Score,Loan Amount,Loan Purpose,Employment Status,Years at Current Job,Payment History,Debt-to-Income Ratio,Assets Value,Number of Dependents,City,State,Country,Previous Defaults,Marital Status Change,Risk Rating,Age Band,Continent
61,Male,Master's,Widowed,62530.0,663,10322.0,Business,Employed,15,Good,0.16507276507276508,247918,2,Port Tamara,VA,Western Sahara,4,0,Low,>=60,Africa
34,Female,Bachelor's,Married,55200.0,745,45037.0,Auto,Employed,19,Good,0.8158876811594203,223926,3,Shelbyland,MO,United Arab Emirates,3,2,Low,30-44,Asia
57,Female,High School,Married,62530.0,785,41888.0,Auto,Unemployed,11,Excellent,0.6698864545018391,274622,2,Evanland,PW,Reunion,0,2,High,45-59,Africa
56,Male,Master's,Widowed,29260.0,672,23777.0,Business,Self-employed,19,Fair,0.8126110731373889,116095,1,Parkermouth,KS,Uzbekistan,4,1,High,45-59,Asia
27,Female,Master's,Single,25230.0,607,17454.0,Business,Unemployed,16,Excellent,0.6917954815695601,205371,3,Monicaside,ME,Zimbabwe,1,0,Medium,18-29,Africa
45,Male,Bachelor's,Widowed,109711.0,694,5912.0,Business,Unemployed,4,Poor,0.053887030470964624,144431,2,Kennedystad,GA,Bangladesh,3,1,Low,45-59,Asia
38,Male,Master's,Single,29907.0,613,24005.0,Home,Self-employed,8,Good,0.8026548968468921,165085,0,Davidville,LA,Liberia,2,2,Low,30-44,Africa
26,Female,High School,Married,119258.0,739,6779.0,Auto,Self-employed,15,Good,0.05684314679099096,81845,4,Port Colleen,GA,Saint Martin,3,0,Medium,18-29,North America
53,Male,Master's,Single,90871.0,762,36017.0,Home,Employed,11,Excellent,0.39635307193714164,295127,4,Lake Anthonyshire,DC,Botswana,4,1,Medium,45-59,Africa
54,Male,Bachelor's,Single,62898.0,606,30860.0,Business,Self-employed,4,Poor,0.49063563229355467,32368,0,East Charlesside,OH,Sao Tome and Principe,4,2,Medium,45-59,Africa
27,Female,Bachelor's,Divorced,60225.0,652,25780.0,Personal,Employed,6,Good,0.4280614362806144,84075,3,North Cindy,CA,British Indian Ocean Territory (Chagos Archipelago),4,0,High,18-29,Asia
23,Male,High School,Divorced,104716.0,604,28443.0,Auto,Self-employed,11,Excellent,0.27162038274953204,242566,4,Allenshire,NH,Cote d'Ivoire,1,0,Low,18-29,Africa
62,Male,High School,Divorced,37111.0,639,23325.0,Auto,Unemployed,12,Fair,0.628519845867802,188847,1,New Dawn,AR,Gabon,2,2,Medium,>=60,Africa
50,Female,Bachelor's,Widowed,103251.0,640,27245.0,Personal,Self-employed,1,Good,0.2638715363531588,283689,4,Cunninghamport,OH,Palau,0,2,Low,45-59,Oceania
28,Female,PhD,Single,109007.0,683,42920.0,Personal,Self-employed,4,Poor,0.3937361820800499,226015,0,North Robert,NE,Armenia,1,0,Medium,18-29,Asia
25,Non-binary,Master's,Divorced,32084.0,786,32198.0,Personal,Self-employed,9,Fair,1.0035531729210823,155611,0,Peterhaven,MP,Kyrgyz Republic,2,2,Low,18-29,Asia
65,Female,Master's,Widowed,107408.0,793,35134.0,Personal,Unemployed,14,Excellent,0.32710785043944585,27644,2,Port Kathleenfurt,AS,Namibia,2,0,Low,>=60,Africa
65,Non-binary,PhD,Widowed,88816.0,757,19150.0,Personal,Employed,1,Poor,0.21561430372905782,40681,0,Phillipsstad,LA,Afghanistan,1,0,Low,>=60,Asia
21,Non-binary,Bachelor's,Single,72693.0,798,28683.0,Business,Self-employed,15,Poor,0.3945771945029095,223362,0,New Terrishire,TN,Iran,3,2,Medium,18-29,Asia
42,Male,High School,Single,109928.0,776,33493.0,Business,Employed,17,Good,0.3046812459064115,91281,2,Jenniferburgh,MN,Austria,3,2,Medium,30-44,Europe
34,Non-binary,High School,Widowed,38447.0,735,11024.0,Business,Employed,13,Excellent,0.28673238484147007,176525,2,Garciaborough,TN,Georgia,3,2,Medium,30-44,Asia
29,Non-binary,Master's,Married,42540.0,758,25134.0,Business,Self-employed,15,Excellent,0.5908321579689704,124824,1,North Michelleview,NH,Guernsey,3,2,Low,18-29,Europe
63,Male,High School,Married,82473.0,606,30516.0,Home,Self-employed,1,Fair,0.37001200392855843,175136,2,Kellertown,NM,Guam,0,0,Low,>=60,Oceania
48,Female,High School,Widowed,55287.0,642,6492.0,Business,Self-employed,9,Fair,0.11742362580715177,111253,2,Jimmyport,VT,Djibouti,0,1,Medium,45-59,Africa
67,Male,PhD,Married,72452.0,654,13571.0,Home,Employed,8,Fair,0.18731021917959476,143464,0,New Bethchester,PR,Palau,1,2,Low,>=60,Oceania
41,Non-binary,Master's,Widowed,115263.0,728,31019.0,Personal,Employed,7,Excellent,0.26911498052280436,135866,2,Lake Charles,WV,Malta,4,1,Medium,30-44,Europe
51,Female,Master's,Single,30910.0,622,19374.0,Home,Unemployed,18,Poor,0.6267874474280168,41810,0,New Gabriela,NJ,Saint Pierre and Miquelon,4,1,Low,45-59,North America
51,Female,Master's,Widowed,87449.0,774,46463.0,Business,Unemployed,18,Excellent,0.5313153952589509,129521,1,Fergusonville,IN,Nicaragua,2,0,Low,45-59,North America
18,Male,PhD,Divorced,77114.0,747,29509.0,Auto,Self-employed,16,Good,0.38266721996005915,172613,4,South Morgan,GA,Netherlands,2,1,Low,18-29,Europe
56,Male,High School,Widowed,106153.0,710,9178.0,Auto,Unemployed,15,Excellent,0.08646010946464067,244008,3,Georgeshire,NM,Congo,4,0,Low,45-59,Africa
31,Male,Bachelor's,Married,55949.0,765,9415.0,Home,Employed,5,Fair,0.16827825340935496,102587,3,Brownfort,MN,American Samoa,1,1,Medium,30-44,Oceania
48,Female,High School,Single,30845.0,789,43866.0,Auto,Employed,5,Good,1.422142972929162,299999,4,New William,VI,Saint Pierre and Miquelon,1,0,Low,45-59,North America
62,Male,High School,Married,44031.0,779,27942.0,Business,Employed,3,Poor,0.6345983511616815,99543,2,Boylehaven,FM,Zambia,0,1,High,>=60,Africa
18,Female,Bachelor's,Divorced,112881.0,698,5069.0,Personal,Self-employed,11,Fair,0.04490569715009612,279962,0,Amandatown,ND,Seychelles,2,0,Medium,18-29,Africa
33,Male,Bachelor's,Divorced,96054.0,715,20481.0,Business,Self-employed,8,Good,0.21322381160597165,297773,1,Jessefurt,NH,Thailand,1,0,Low,30-44,Asia
64,Male,PhD,Widowed,111310.0,639,48548.0,Personal,Employed,0,Excellent,0.4361512891923457,48695,4,North Jesse,VA,Palestinian Territory,3,2,Low,>=60,Asia
50,Female,High School,Widowed,23017.0,684,36244.0,Auto,Self-employed,13,Poor,1.5746622061954207,271898,1,Valenciafurt,AR,Brunei Darussalam,4,0,High,45-59,Asia
27,Female,High School,Single,28265.0,695,28486.0,Business,Self-employed,12,Good,1.0078188572439413,113627,3,Fowlerport,NV,Bahamas,3,2,Medium,18-29,North America
37,Female,High School,Widowed,112154.0,608,21411.0,Home,Self-employed,1,Good,0.1909071455320363,130631,0,Melissafort,CA,Eritrea,4,2,Medium,30-44,Africa
57,Non-binary,High School,Single,101434.0,758,37868.0,Personal,Unemployed,10,Excellent,0.37332649801841594,207867,2,Christineland,WY,Jersey,0,1,Medium,45-59,Europe
41,Non-binary,Bachelor's,Single,27076.0,668,8759.0,Home,Self-employed,15,Good,0.3234968237553553,47646,2,Jenniferville,TN,Estonia,1,2,Low,30-44,Europe
41,Female,Bachelor's,Divorced,112221.0,772,33936.0,Home,Unemployed,18,Excellent,0.30240329350121636,190208,0,West Johnny,MA,British Indian Ocean Territory (Chagos Archipelago),3,0,Medium,30-44,Asia
69,Non-binary,PhD,Widowed,23717.0,603,44324.0,Auto,Employed,8,Poor,1.8688704304928954,262801,0,Port Charles,MN,Holy See (Vatican City State),1,1,Medium,>=60,Europe
58,Female,High School,Widowed,49895.0,645,23773.0,Home,Unemployed,16,Excellent,0.4764605671911013,53493,4,Allisonland,GU,Malaysia,4,0,Medium,45-59,Asia
68,Non-binary,High School,Married,29212.0,751,6012.0,Home,Self-employed,4,Excellent,0.20580583321922497,206514,1,East Christopher,DE,Cuba,4,0,High,>=60,North America
61,Non-binary,PhD,Single,59238.0,685,22787.0,Home,Unemployed,12,Poor,0.3846686248691718,166626,0,East Catherine,VI,Chad,4,2,Low,>=60,Africa
29,Female,PhD,Widowed,104675.0,718,45358.0,Personal,Unemployed,8,Good,0.43332218772390735,251930,2,East Gabrieltown,AL,Aruba,3,0,Medium,18-29,North America
24,Non-binary,PhD,Single,89208.0,624,33655.0,Home,Self-employed,9,Poor,0.37726437090843873,56097,2,East Joseph,MA,Holy See (Vatican City State),0,2,Low,18-29,Europe
43,Male,Bachelor's,Widowed,49433.0,710,22523.0,Business,Self-employed,5,Fair,0.4556268080027512,111625,4,Lake Valerie,OH,Saudi Arabia,3,2,Low,30-44,Asia
30,Non-binary,PhD,Single,53639.0,684,47922.0,Auto,Employed,10,Good,0.8934171032271295,245713,0,West Tina,OK,Mozambique,4,1,Low,30-44,Africa
22,Female,Master's,Divorced,105366.0,785,21975.0,Auto,Unemployed,9,Poor,0.20855873811286374,242944,3,Gallagherport,NY,France,2,2,Low,18-29,Europe
35,Non-binary,Master's,Divorced,74091.0,772,44856.0,Auto,Employed,0,Excellent,0.6054176620642183,171362,3,Lake Victoria,UT,El Salvador,3,2,Low,30-44,North America
39,Female,High School,Single,63154.0,645,17359.0,Personal,Employed,12,Excellent,0.27486778351331664,238299,3,Danielburgh,VA,Puerto Rico,2,1,Low,30-44,North America
29,Non-binary,PhD,Married,108571.0,637,46239.0,Home,Unemployed,9,Good,0.4258872074495031,151306,1,North Andrew,HI,Guatemala,2,2,Low,18-29,North America
44,Non-binary,Bachelor's,Single,83327.0,740,38696.0,Home,Employed,16,Good,0.464387293434301,34153,3,Bradyview,ME,Serbia,1,1,Low,30-44,Europe
39,Female,Master's,Widowed,79516.0,762,35084.0,Business,Unemployed,3,Excellent,0.4412193772322551,177614,1,Julieberg,CO,Qatar,3,1,Medium,30-44,Asia
35,Male,Bachelor's,Single,41395.0,657,38993.0,Home,Unemployed,18,Excellent,0.9419736683174297,209005,1,Katiefurt,CA,Oman,4,1,Low,30-44,Asia
67,Non-binary,PhD,Single,70764.0,726,18870.0,Home,Employed,16,Excellent,0.26666101407495335,272966,3,Hardingbury,SC,Cocos (Keeling) Islands,0,0,High,>=60,Oceania
33,Female,Bachelor's,Divorced,88876.0,749,45596.0,Auto,Employed,14,Good,0.5130293892614429,189512,2,Wilsonview,SC,Denmark,3,1,High,30-44,Europe
56,Female,Bachelor's,Widowed,73634.0,641,39110.0,Business,Employed,10,Fair,0.5311405057446288,66769,0,New Kellystad,MD,Congo,0,2,Low,45-59,Africa
66,Male,PhD,Widowed,34436.0,750,40591.0,Personal,Unemployed,0,Good,1.1787373678708328,41973,1,Rivasland,SC,Western Sahara,0,0,High,>=60,Africa
22,Non-binary,Bachelor's,Married,20903.0,634,13095.0,Auto,Unemployed,13,Poor,0.6264651007032483,208150,3,Andrewsside,SC,Mauritania,0,0,Low,18-29,Africa
35,Female,Master's,Divorced,95121.0,744,46562.0,Personal,Self-employed,3,Poor,0.4895028437463862,37018,1,Port Juan,NC,Netherlands,0,0,High,30-44,Europe
66,Male,PhD,Single,23436.0,789,31576.0,Home,Unemployed,6,Excellent,1.3473288957159926,198343,4,Martinton,IA,Congo,0,0,Low,>=60,Africa
33,Non-binary,High School,Married,98267.0,613,30577.0,Home,Employed,14,Poor,0.3111624451748807,142956,0,Jenniferton,TN,Uruguay,3,0,Medium,30-44,South America
65,Non-binary,High School,Divorced,24052.0,724,35588.0,Business,Unemployed,12,Poor,1.479627473806752,141730,2,North Tyler,SC,Ethiopia,3,1,Medium,>=60,Africa
21,Male,Bachelor's,Divorced,89806.0,622,5992.0,Auto,Self-employed,16,Excellent,0.06672159989310292,76829,0,Stewarthaven,TN,Monaco,3,0,Low,18-29,Europe
46,Female,Bachelor's,Single,94283.0,645,39934.0,Auto,Employed,14,Good,0.4235546174814123,253153,0,Turnerchester,CO,Armenia,0,0,Low,45-59,Asia
32,Male,Master's,Married,42444.0,693,17980.0,Business,Employed,10,Fair,0.42361700122514373,148969,3,South Victoriaton,MH,Syrian Arab Republic,2,1,Low,30-44,Asia
21,Male,PhD,Single,47284.0,745,35366.0,Auto,Unemployed,18,Poor,0.7479485661111581,263197,4,Rileyshire,GA,Germany,0,2,Medium,18-29,Europe
33,Non-binary,PhD,Divorced,67951.0,666,41258.0,Personal,Self-employed,0,Fair,0.6071728157054348,58081,2,Morrisview,MI,Svalbard & Jan Mayen Islands,3,0,Low,30-44,Europe
29,Non-binary,High School,Widowed,96015.0,751,25907.0,Home,Employed,3,Poor,0.26982242357964903,250785,0,New Xavierview,WY,South Georgia and the South Sandwich Islands,2,1,Medium,18-29,Antarctica
42,Female,PhD,Single,110341.0,766,42946.0,Auto,Self-employed,16,Fair,0.3892116257782692,68922,2,North Nicole,NE,Guernsey,3,2,Low,30-44,Europe
47,Non-binary,Bachelor's,Married,96935.0,655,6559.0,Home,Employed,4,Good,0.06766389848867797,171332,0,Scottburgh,MP,North Macedonia,4,2,Medium,45-59,Europe
69,Non-binary,High School,Widowed,116159.0,739,48639.0,Personal,Unemployed,4,Good,0.4187277783038766,161305,3,Davisbury,VA,Ukraine,3,1,Medium,>=60,Europe
43,Male,High School,Married,93598.0,704,18222.0,Personal,Employed,1,Excellent,0.1946836470864762,216099,3,North Michelle,VT,Mexico,1,0,Low,30-44,North America
64,Non-binary,High School,Married,84636.0,669,15013.0,Personal,Unemployed,12,Fair,0.1773831466515431,68599,1,North Kimberlyton,MN,Bosnia and Herzegovina,3,1,Medium,>=60,Europe
36,Male,High School,Divorced,72077.0,609,36093.0,Business,Unemployed,12,Excellent,0.5007561357992147,247455,3,New Anthony,WA,Tajikistan,1,1,Low,30-44,Asia
68,Male,High School,Widowed,56258.0,727,18854.0,Home,Unemployed,12,Excellent,0.3351345586405489,213565,3,Lake Stephenbury,AK,Mozambique,4,2,Medium,>=60,Africa
37,Non-binary,Master's,Married,53971.0,795,48546.0,Business,Self-employed,4,Excellent,0.8994830557151062,76623,0,Lake David,IL,Tunisia,3,2,Low,30-44,Africa
31,Male,Master's,Married,113316.0,691,23707.0,Home,Self-employed,0,Fair,0.2092114088036994,58566,1,Lake Michaelland,WI,Libyan Arab Jamahiriya,2,2,Low,30-44,Africa
42,Female,Master's,Single,54551.0,602,44305.0,Auto,Unemployed,18,Fair,0.8121757621308501,162414,2,Port Donaldhaven,MT,Tunisia,2,1,Medium,30-44,Africa
47,Non-binary,PhD,Widowed,93271.0,647,32917.0,Auto,Unemployed,13,Excellent,0.3529178415584694,94818,0,South Brianbury,DC,Cote d'Ivoire,2,1,Low,45-59,Africa
27,Male,PhD,Married,45257.0,672,42459.0,Business,Employed,18,Excellent,0.9381753098968115,100626,4,West Michael,RI,Lao People's Democratic Republic,0,1,Medium,18-29,Asia
56,Male,Bachelor's,Widowed,115864.0,675,13846.0,Business,Unemployed,8,Excellent,0.11950217496375061,176517,4,New Cynthiahaven,WV,Wallis and Futuna,2,2,Low,45-59,Oceania
63,Male,High School,Single,68166.0,736,37407.0,Home,Unemployed,18,Good,0.5487633130886366,176520,0,West Jessica,MA,Guyana,3,0,Medium,>=60,South America
41,Female,Bachelor's,Widowed,77999.0,652,44616.0,Business,Unemployed,0,Poor,0.5720073334273517,45851,2,East Michael,NY,Kyrgyz Republic,0,2,Medium,30-44,Asia
65,Female,High School,Married,33750.0,786,41242.0,Home,Employed,18,Good,1.2219851851851853,76221,1,Cheyennechester,NC,Guyana,0,2,Medium,>=60,South America
52,Non-binary,Master's,Single,99711.0,600,48967.0,Personal,Unemployed,13,Fair,0.4910892479265076,78869,1,Micheleland,IA,Latvia,0,0,Low,45-59,Europe
45,Male,PhD,Divorced,28727.0,712,40813.0,Home,Unemployed,3,Fair,1.4207191840428866,209897,4,Devinburgh,CO,Peru,1,2,Low,45-59,South America
47,Female,Bachelor's,Married,85088.0,713,6393.0,Business,Unemployed,7,Excellent,0.07513397893945092,264977,1,West Daisyside,VI,Central African Republic,0,0,Medium,45-59,Africa
23,Male,PhD,Single,69322.0,666,13116.0,Personal,Employed,6,Fair,0.18920400450073568,153526,4,Williamsstad,AR,Ireland,0,0,Low,18-29,Europe
29,Non-binary,Bachelor's,Married,59038.0,600,12745.0,Auto,Employed,14,Excellent,0.21587790914326366,55985,2,New Davidfurt,OH,Swaziland,1,0,Low,18-29,Africa
29,Female,PhD,Married,86296.0,711,15752.0,Home,Unemployed,10,Good,0.18253453230740707,212834,2,Stephanieburgh,VI,Croatia,2,1,Medium,18-29,Europe
44,Male,High School,Widowed,102018.0,734,30993.0,Personal,Unemployed,6,Fair,0.30379932953008293,53790,0,Port Mandyside,CO,Monaco,4,0,Low,30-44,Europe
26,Female,PhD,Divorced,100882.0,738,25410.0,Business,Unemployed,11,Poor,0.25187843222775125,43226,0,Tristanport,CO,Andorra,3,0,Medium,18-29,Europe
65,Female,Master's,Single,96939.0,673,17002.0,Home,Employed,16,Excellent,0.17538864646839766,116884,3,Port Cynthiaton,IN,Chile,1,1,High,>=60,South America
39,Female,PhD,Widowed,110034.0,603,25628.0,Home,Self-employed,1,Good,0.2329098278713852,172499,2,Braymouth,CA,Bangladesh,4,2,High,30-44,Asia
36,Male,PhD,Widowed,78215.0,695,10749.0,Business,Self-employed,14,Fair,0.13742888192801891,241502,2,Rebeccafort,PR,Guernsey,3,0,Low,30-44,Europe
41,Male,PhD,Widowed,112141.0,600,25709.0,Personal,Unemployed,18,Excellent,0.22925602589597024,25925,0,New Christopher,IN,Finland,2,1,Low,30-44,Europe
19,Female,Master's,Widowed,43233.0,786,17390.0,Home,Self-employed,13,Excellent,0.402239030370319,25118,1,Williamshaven,NE,Algeria,2,0,Low,18-29,Africa
35,Male,High School,Divorced,27111.0,649,41890.0,Home,Unemployed,6,Good,1.545129283316735,185663,3,Port Michael,CA,Haiti,4,2,Low,30-44,North America
54,Male,PhD,Single,92358.0,739,33855.0,Personal,Employed,12,Poor,0.36656272331579287,55174,0,Garciaton,NH,Lesotho,0,2,Low,45-59,Africa
41,Non-binary,Bachelor's,Widowed,108247.0,785,29726.0,Business,Employed,5,Excellent,0.27461269134479477,260545,4,Port Michele,UT,Sudan,2,2,High,30-44,Africa
56,Female,High School,Married,46641.0,754,5013.0,Auto,Unemployed,17,Good,0.10748054287000708,132531,4,Zacharyland,MI,Senegal,4,1,Medium,45-59,Africa
48,Female,High School,Widowed,78791.0,688,29614.0,Home,Employed,2,Fair,0.3758551103552436,43311,2,New Ryan,WY,Iran,2,0,Low,45-59,Asia
28,Non-binary,Bachelor's,Married,97482.0,636,23921.0,Home,Unemployed,18,Excellent,0.2453888923083236,244995,2,Port Jeremy,MT,French Southern Territories,4,0,Medium,18-29,Antarctica
55,Male,Master's,Widowed,75773.0,785,22792.0,Auto,Employed,1,Fair,0.30079315851292676,287626,4,New Joshua,MS,Wallis and Futuna,1,2,Low,45-59,Oceania
30,Female,PhD,Married,29678.0,682,15334.0,Auto,Employed,12,Excellent,0.5166790214974055,185715,0,Shaneville,VI,Antigua and Barbuda,0,1,Low,30-44,North America
57,Female,PhD,Divorced,31573.0,772,20706.0,Business,Employed,9,Excellent,0.6558135115446743,34614,2,East Edward,NV,Tunisia,0,1,Low,45-59,Africa
38,Male,Bachelor's,Divorced,66479.0,747,31154.0,Home,Unemployed,5,Good,0.46862919117315244,233374,3,Griffinport,PA,Christmas Island,2,0,Medium,30-44,Oceania
33,Non-binary,Bachelor's,Single,37507.0,703,15250.0,Auto,Self-employed,12,Poor,0.406590769722985,197818,2,West Kimberlymouth,KY,Venezuela,2,0,Low,30-44,South America
53,Male,Master's,Single,25731.0,766,15311.0,Business,Self-employed,11,Fair,0.5950410011270452,266677,0,West Holly,NV,Spain,3,1,High,45-59,Europe
62,Female,Master's,Divorced,108669.0,700,44119.0,Business,Employed,18,Poor,0.40599434981457455,47780,4,East Ronald,VI,Croatia,1,2,Medium,>=60,Europe
22,Non-binary,Bachelor's,Divorced,53193.0,608,45677.0,Personal,Self-employed,8,Poor,0.8587032128287556,169713,2,Austinfurt,WA,Kuwait,2,1,Low,18-29,Asia
21,Female,PhD,Widowed,38318.0,626,34930.0,Auto,Employed,6,Poor,0.9115820241139935,203827,1,Port Michael,WI,Ukraine,0,2,Low,18-29,Europe
28,Male,PhD,Widowed,91442.0,657,19432.0,Auto,Employed,0,Excellent,0.2125062881389296,185445,1,Smithport,SD,New Zealand,3,1,Low,18-29,Oceania
69,Male,High School,Divorced,36551.0,661,44352.0,Business,Employed,13,Fair,1.2134278131925256,258875,2,Lake Alisonburgh,MA,Israel,4,1,High,>=60,Asia
60,Male,High School,Divorced,79269.0,634,30572.0,Personal,Unemployed,17,Poor,0.38567409706190314,52325,1,East Dennisport,VT,Serbia,3,0,Medium,>=60,Europe
23,Male,Bachelor's,Married,98701.0,656,5877.0,Home,Unemployed,18,Fair,0.05954346967102664,177047,1,Rayberg,DE,Yemen,3,1,Medium,18-29,Asia
31,Male,Master's,Married,105425.0,666,39707.0,Business,Unemployed,1,Good,0.37663741996680106,219518,3,Robertsonmouth,PA,Saint Barthelemy,2,0,Medium,30-44,North America
56,Female,Bachelor's,Divorced,107778.0,665,43887.0,Home,Self-employed,6,Poor,0.4071981294883928,66883,1,Michaelfort,WV,China,4,1,Low,45-59,Asia
63,Non-binary,Master's,Married,57827.0,730,40942.0,Business,Employed,16,Fair,0.7080083697926574,114198,2,Sydneyberg,FM,Pakistan,4,2,Low,>=60,Asia
38,Female,PhD,Single,39521.0,674,22467.0,Auto,Employed,13,Fair,0.5684825788821133,174523,3,Davidborough,WY,Mongolia,0,2,Low,30-44,Asia
29,Non-binary,Bachelor's,Married,113005.0,697,10629.0,Personal,Self-employed,3,Poor,0.09405778505375868,218391,4,West Alecside,HI,Uzbekistan,0,1,Low,18-29,Asia
31,Female,Master's,Widowed,37430.0,609,17839.0,Home,Unemployed,14,Fair,0.4765963131178199,267941,2,Tammymouth,WV,Benin,1,2,Low,30-44,Africa
62,Non-binary,Bachelor's,Widowed,23846.0,623,29831.0,Personal,Employed,4,Fair,1.2509854902289692,227918,4,Timothyport,FM,Benin,0,1,Low,>=60,Africa
24,Non-binary,Master's,Single,31091.0,788,25880.0,Personal,Self-employed,15,Good,0.8323952269145412,162996,0,Carrtown,MD,Western Sahara,0,2,Low,18-29,Africa
32,Non-binary,Bachelor's,Single,88606.0,683,25894.0,Business,Unemployed,5,Poor,0.29223754599011353,24768,4,West Suzanneside,AZ,Iran,3,2,Medium,30-44,Asia
69,Non-binary,Master's,Widowed,33686.0,698,47501.0,Business,Employed,5,Poor,1.4101110253517781,216923,4,South Daniel,IN,China,2,2,Low,>=60,Asia
34,Non-binary,PhD,Divorced,92495.0,691,30947.0,Personal,Unemployed,18,Excellent,0.33458024758095034,58075,4,North Johnborough,MD,Papua New Guinea,4,1,Low,30-44,Oceania
20,Female,Master's,Married,55388.0,678,27280.0,Business,Employed,13,Excellent,0.49252545677764137,73829,4,New Allenborough,VI,Jersey,0,2,Medium,18-29,Europe
22,Female,High School,Single,36225.0,790,47148.0,Home,Employed,15,Good,1.3015320910973085,158530,1,Lake Karen,MP,Zimbabwe,0,2,Low,18-29,Africa
30,Male,Master's,Single,104624.0,633,40183.0,Personal,Employed,11,Fair,0.3840705765407555,171342,0,Craigport,KS,British Virgin Islands,3,0,Medium,30-44,North America
61,Non-binary,PhD,Single,69250.0,723,32682.0,Business,Unemployed,10,Fair,0.47194223826714804,29359,4,Port Andreahaven,FM,Montserrat,2,2,Low,>=60,North America
